country,barcode,product_name,brand,sugar_content_per_100g
france,00802864,,Marks & Spencer,8.4
france,0090478410104,Mango Natural Flavour Soda,Jarritos,9.46
france,0099482439286,Flavored soda,365 Everyday Value,11.55
france,02501808,With Raspberry,Simply m s,10.588235294118
france,0620221200012,Cane Sugar Soda,Jones,9.2957746478873
france,0627843438458,Ginger,1642 Sodas,6.7
france,0620221200036,Cane Sugar Soda,Jones,9.86
france,0620221200357,Cane sugar soda,,9.86
france,0634158821479,Bulk Deal 24 X Dalston Dalston's Real Lemonade 275ML,Dalton’s,5.5
france,0746742001034,Green River Diet,Green River,0.0
france,0786162002976,"Vitamin water, vitaminwater zero squeezed, lemonade, lemonade",Glaceau,0.0
france,0851694003767,Spectacular Ginger Ale,,6.3063063063063
france,13963668,Coca-cola Zero,Coca-Cola,0.0
france,2000000000394,Orangina,Orangina,10.2
france,2000000003782,Moyen Coca Cola Light,McDonald's,0.0
france,2000000003786,Fanta Orange,Fanta,9.0
france,20023034,Freeway Lemon,Freeway,10.3
france,20044916,Limonade,Freeway,8.2
france,20023027,Cola light,Freeway,0.8
france,20066390,Tonic,Surf,7.9
france,20229108,Cola Zero,Freeway,0.1
france,20543341,Orange,Freeway,9.6
france,20534981,Apfel-Kirsch,Solevita,6.1
france,20543358,Orange,Freeway,9.6
france,3660668005846,Limonade,,8.3999996185303
france,0049000050134,Caffeine free coke,Coke,0.0
france,5201171003905,Cola Light With Stevia 330ML Free Sugar,Light & Free,0.0
france,8002270066535,S. pellegrino Lemon Juice 330ML,San Pellegrino,8.9
france,5060108451673,Tonic Water Elderflower,Coop,4.7
france,9313820001050,Pepsi max vanilla,Pepsi,0.0
france,2907887002463,Coca cola bouteille,Coca-Cola,10.6
france,3760045170058,Limonade artisanale Mirabelle,Elixia,7.2
france,0647613011407,Sparkling soda,Lorina,9.58
france,8001620012451,Zero Limone (San Benedetto),San Benedetto,0.4
france,5400141039955,Iced tea Peach,Boni,7.7
france,7613036844710,Perrier & Juice aux jus de Citron & Goyave,Perrier,3.7
france,5449000155986,Coca-Cola,Coca-Cola,10.6
france,5029396001243,Oriental Yuzu Tonic,Fentimans,4.9
france,0049000078886,Coca-Cola zéro orange&vanilla,Coca-Cola,0.0
france,0033919450000,Pack Bière Au Beurre Harry Potter X4,Elying Cauldron,30.0
france,3279060013320,Soda  au citron,,8.8
france,3546530003571,Paris Cola,,10.9
france,8718692615762,Sodastream Sodamix Classic Diet Cola Flavour.,Sodastream,0.0
france,0016571911225,Black Raspberry Sparkling Ice,Sparkling Ice,0.0
france,0012000140945,Mtn Dew,,46.0
france,3249290001350,Limonade,,7.4
france,8690723413601,Uludağ Gazoz,,8.5
france,3585262604052,Limonade,La Gosse,8.0
france,3551720042629,Limonade artisanale,Geyer Frères,7.4
france,3585262908068,Soda d'antan aux arômes naturels - Pamplemousse rosé,La Gosse,8.0
france,4005906004110,"Getränk, Johannisbeer",Adelholzener,3.8
france,5449000256379,Fanta Orange Zero,Fanta,0.40000000596046
france,7613413576005,Happy Cola Zéro,Happy Cola,0.0
france,20768645,Agrumes,Freeway,7.1
france,27002766,Limonade Agrumes,River,11.8
france,3080216043937,Twist au jus de citron,Tourtel,5.1
france,3092718612580,Cola,Teisseire,3.5
france,3092718617356,Limonade,R Whites,3.7
france,3119070064359,Limonade des neiges,Ogeu,7.8
france,3119070059119,Sowest Cola,Ogeu,10.6
france,3124480000378,Canada dry,Canada Dry,5.7
france,3124480001207,Schweppes Indian Tonic,Schweppes,8.7
france,3124480001702,Schweppes Indian Tonic,Schweppes,5.7
france,3124480157317,Dark Side Premium Cola,Schweppes,6.4
france,3124480159090,Indian Tonic - Boisson gazeuse rafraîchissante mini canette,Schweppes,5.8
france,3124480159113,Indian Tonic,schweppes,5.8
france,3124480162779,Orangina,Orangina,9.8
france,3124480171450,Schweppes Indian Tonic 25cl,Schweppes,5.8
france,3124480177384,Pomme cassis framboise,Orangina,8.0
france,3124480177537,Schweppes Mûre,Schweppes,6.3
france,3124480182623,Schweppes Agrum' Zero,Schweppes,0.3
france,3124480183927,Schweppes lemon,Schweppes,5.6
france,3124480184429,Miss O!,Orangina,1.2
france,3124480184993,Virgin Mojito,Schweppes,9.3
france,3124480185662,Schweppes Agrum' Zero,Schweppes,0.3
france,3124480186867,Virgin mojito,Schweppes,9.3
france,3124480189455,Dr Pepper zero,Dr. Pepper,0.0
france,3124480002174,Schweppes Lemon,Schweppes,6.2
france,3124480151414,Indian tonic -,Schweppes,5.8
france,3124480159076,Boisson gazeuse rafraîchissante aux fruits,Orangina,10.0
france,3124480171429,Schweppes Agrum',Schweppes,5.7
france,3124480173652,Boisson gazeuse rafraîchissante saveurs fruits de la passion,Schweppes,6.2
france,3124480177377,Schweppes Pomm',Schweppes,6.79
france,3124480177414,Bad Jack,Orangina,7.8
france,3124480177551,Schweppes Mandarine,Schweppes,6.3
france,3124480182159,Schweppes Zero Exotic,Schweppes,0.0
france,3124480182364,Indian tonic,Schweppes,0.0
france,3124480182630,Agrum' aux saveurs de 4 agrumes,Schweppes,6.6
france,3124480182739,Indian tonic,Schweppes,5.8
france,3124480183217,Agrum' aux saveurs de 4 agrumes,Schweppes,6.6
france,3124480183903,Schweppes agrum,Schweppes,6.6
france,3124480184658,Indian Tonic,Schweppes,5.8
france,3124480184696,Agrum',Schweppes,6.6
france,3124480184771,Virgin Mojito,Schweppes,9.3
france,3124480187437,Virgin Mojito Slim,Schweppes,0.0
france,3174780000288,Coca-cola,coca-cola,10.6
france,3174780007157,Brut de pomme - fines bulles,Orangina Schweppes,6.5
france,3222471090039,Cola light,Casino,0.1
france,3222471131701,Tonic,Casino,7.9
france,3222472708308,Pué orange zéro,Casino,1.2
france,3222471131992,Lemon lime,Casino,9.0
france,3222473155842,Pulpé - Orange sanguine,Casino,9.0
france,3222474215378,Tonic,Casino,7.9
france,3222473615476,Agrumes zéro,Casino,0.0
france,3222474131326,Taurine drink,Casino,9.4
france,3222475116889,Boisson gazeuse light saveur fruits rouges,Casino,0.7
france,3245390014948,Limonade,Grand Jury,9.0
france,3245411901578,Fresh tonic,Carrefour,5.0
france,3249290001770,limon lime,stand up l'abeille,3.0
france,3249290001831,Cola,,0.06
france,3249760011902,Orangina et sa pulpe,Orangina,10.0
france,3250390006312,Look Limonade à l'eau de source,Intermarché,6.4
france,3250390050933,Look Cola,Look,10.5
france,3249290001596,Loir cola,Liger Cola,10.9
france,3249760011063,Orangina,Orangina,9.6
france,3250390601791,Limonade look,Les mousquetaires,6.4
france,3250390757481,Soda pulp zéro orange,Intermarché,1.3
france,3250390601777,Limonade 4 x,Look,7.5
france,3250391124299,Look Soda Agrumes Pet,Look,4.4
france,3250391367634,Cola one,Netto,8.5
france,3250391853397,zéro tonic,INTERMARCHE,0.0
france,3250392215422,Pep's Saveur agrumes,Netto,4.5
france,3250392215514,Cola One 1 Light,Netto,0.5
france,3254381049388,Limonade,Pschitt!,9.0
france,3256222643694,Orange Guarana,U,6.6
france,3256223010556,Tonic,U,5.4
france,3256223010600,Cola light,U,0.0
france,3256223022375,Limonade,U,5.9
france,3256224754176,Diabolo Grenadine,U,9.2
france,4014086094514,"Bio Erfrischungsgetränk, Orange Ingwer",,6.5
france,4012852204242,"Now, Sunny Orange",Lammsbräu,8.4
france,4014472278429,Cola Bio,Bionade,5.8
france,4038745603527,TAPXYH,Monolith,9.9
france,4045145295009,Die Limo Orange + Lemongras,granini,8.8
france,4045145295207,"Die Limo, Pink Grapefruit & Cranberry",granini,9.1
france,4060800172594,Pepsi max ginger,Pepsi,0.0
france,40608020,Pepsi,Pepsi,11.0
france,4102610507873,Mate sparkling mate,Mate O,5.0
france,4060800009449,Pepsi 1 L,Pepsi,4.6
france,4060800105295,Pepsi Max,Pepsi,0.0
france,4060800109781,Sparkling Lemon & Lime Drink,7up,7.0
france,4060800145642,Pepsi Max Cool Lemon,Pepsi,0.1
france,4060800159816,Pepsi Max Cherry,Pepsi,0.04
france,40608037,Pepsi-cola,Pepsi,11.0
france,4102610507088,Maya Mate,Rhodius,5.0
france,4260310550251,bitter lemon,Thomas Henry,9.3
france,42143826,Lemon (Sprite),Freeway,9.1
france,4260427290019,Star Wars Space Punch,Drink Departement,1.0
france,4260310553818,Tonic water,,9.3
france,4630001590260,Ascania limonade fraise,Ascania Premium,12.2
france,5000112530438,Fanta Orange,Fanta,9.6
france,5000112545333,Fanta Orange,Fanta,10.6
france,5000112546873,,Coca-Cola,10.7
france,5000112582475,Coca-cola,Coca cola,10.6
france,5000112602739,Coca-Cola AVICII,The Coca-Cola Company,10.6
france,5000112609516,Coca-Cola Zero,Coca-Cola,0.0
france,5000112609677,Coca Cola bouteille,Coca Cola,10.6
france,5000112618815,Fanta Shokata,Fanta,7.1
france,5000112619386,Coca-cola,Coca-Cola,10.6
france,5000112619874,Disneyland Coca Cola,Coca-Cola,0.0
france,5000112622508,Coca  zero,Coca-Cola,0.0
france,5000112622720,Vio Bio Limo Leicht Zitrone Limette minze,,4.0
france,5000112631708,Fanta orange,Fanta,6.5
france,5000952528305,Coca cola,Coca-Cola,10.6
france,5000112533316,Boisson rafraîchissante aux extraits végétaux,Coca-Cola,10.6
france,5000112557671,Light Can,Coca-Cola,0.0
france,5000112558265,Coca-Cola Zéro sucres,Coca-Cola,0.0
france,5000112558289,Coca-Cola light,Coca-Cola,0.0
france,5000112583410,Coca cola (125 ans),Coca-Cola,10.6
france,5000112602791,Coca-Cola,Coca-Cola,10.9
france,5000112614671,Coca giroud,Coca-Cola,27.0
france,5000112615647,Boisson gazeuse - Coca cola,Coca Cola,10.6
france,5000112619379,Full 2017 Olympique Lyonnais Aluminum Coca Cola Bottle Coke Soccer France,Coca-Cola,10.6
france,5000112619997,Coca-Cola,Coca-Cola,10.6
france,5000112620047,Coca-cola,Coca-Cola,10.6
france,5000112624120,Coca zero,Coca-Cola,0.0
france,5000112624632,Coca cola,Coca Cola Zero,0.0
france,5000112624656,Coca-Cola,Coca-Cola,10.6
france,5000112626285,Coca Cola zero,Coca-Cola,0.0
france,5000289930031,GORDON'S non - alcoholic gin & tonic,Gordon's,4.8000001907349
france,5000382029816,Irn Bru,Barr,10.3
france,50107216,Cherryade Can,barr,4.0
france,5035139213538,Jamaican style Ginger,Grace,14.0
france,5022019160310,Organic Ginger Beer,Belvoir,11.0
france,5032678005969,Natural Indian Tonic Water,Franklin & Sons LTD,8.9
france,5060108450096,Premium Ginger Ale,FEVER TREE,7.1
france,5060108451918,Refreshingly Light Mediterranean Tonic Water,Fever-Tree,4.8
france,5060166696528,Rehab - Thé + Citronnade + Energy non Gazeux,Monster,2.1
france,5060337509206,Monster Energy Ultra White,Monster Energy,0.0
france,5060108450669,Madagascan Cola,Fever tree,7.6
france,5060166691530,Monster Khaos,Monster,8.0
france,5285002560010,Tamarin,Kazouza 1941,8.8
france,5201256050688,Lemon tonic,Three Cents,12.0
france,5285000325413,Seven Up,7up,11.0
france,5400601062912,Limonade tropical,365,8.9
france,54004146,Schweppes Prem. Tonic Pink Pepper 20 CL Fles,Schweppes,8.8
france,5400247061775,Grenadine,Winny,0.1
france,5410188023633,Pepsi,Pepsi,11.0
france,5410221151453,Schweppes druiven (raisins),Schweppes,6.6
france,5410221305146,Indian tonic zero,schweppes,0.0
france,5410221305320,Gini Lemon,Gini,5.3
france,5410188023619,Pepsi MAX,Pepsi,0.0
france,5410499992130,Limonade citron,Villers,7.8
france,5411831888005,Limonade,Bon Val,9.5
france,5413982300009,Bionina - Boisson gazeuse au jus d'orange,Bionina,12.0
france,5449000002853,Coca-Cola Light,Coca-Cola,0.0
france,5449000002921,Coca-Cola,Coca-Cola,10.6
france,5449000015846,Clásica refresco de cola sin cafeína,Coca-Cola,11.1
france,5449000022745,Cassis,Fanta,10.9
france,5449000051684,Coca-cola Standard,Coca cola,10.6
france,5449000052407,Coca-Cola Life,Coca-Cola,5.8
france,5449000053565,Coca Cola Light,Coca-Cola,0.0
france,5449000056689,Orange - Boisson rafraîchissante,Fanta,9.6
france,5449000121042,Dr Pepper Zero,Coca Cola,0.0
france,5449000132468,Coca light taste,Coca-Cola,0.0
france,5449000133373,Indian Tonic Water,Schweppes,4.9
france,5449000136336,Pack Coca-Cola Zero,Coca-Cola,0.0
france,5449000144874,Boisson pétillante saveur pomme,POMS,12.9
france,5449000149695,Coca cola zero,Coca-Cola,0.0
france,5449000188526,Fanta,Fanta,10.1
france,5449000204332,Finley Pamplemousse & Orange sanguine,Finley,4.6
france,5449000204417,Boisson Orange saveur cranberry,Finley,4.6
france,5449000204479,Finley Citron & Fleur de sureau,Finley,4.6
france,5449000212351,Mojito,Finley,4.4
france,5449000216854,Mint,Sprite,6.6
france,5449000223586,Coca-cola zéro cherry,Coca-cola,0.01
france,5449000226075,Coca cola light,Coca-Cola,0.0
france,5449000239822,Coca Cola sans caféine,Coca Cola,11.1
france,5449000240972,Fanta Saveur Agrumes,Fanta,0.3
france,5449000241160,Fanta Lemon,Fanta,11.0
france,5449000245816,"Fijne Bubbels Ananas, Komkommer & Muntsmaak",Finley,3.7
france,5449000464668,Coca-Cola sans caféine,Coca-Cola,11.1
france,54491274,Coca-Cola light 200ml,Coca-Cola,0.0
france,54492509,Boisson rafraîchissante aux extraits végétaux,Coca-cola,10.6
france,54492770,Coca-Cola cherry,Coca-Cola,11.2
france,5449000000712,Fanta,Fanta orange,11.7
france,5449000001177,Coca-cola bouteille en verre,Coca-Cola,10.6
france,5449000009500,Coca-Cola cherry,Coca-Cola,11.2
france,5449000016669,,Fanta,7.3
france,5449000029706,Cherry Coke 1x6,Coca-Cola,10.7
france,5449000037978,Coca-Cola light,Coca-Cola,0.0
france,5449000050212,Coca light 1.5l,Coca cola zero,0.0
france,5449000080806,Coca-Cola Zero Açúcar,Coca-Cola,0.0
france,5449000095046,Coca Cola Life,Coca-Cola,5.8
france,5449000114273,Coca-Cola Light Frigo Pack,Coca-Cola,0.0
france,5449000147097,Bio Limo,Vio,9.5
france,5449000177629,Coca cola zéro,Coca-Cola,0.0
france,5449000201324,Coca-Cola Zéro,Coca Cola,0.0
france,5449000207401,Orange cranberry,Finley,4.5999999046326
france,5449000214829,Fanta citron 33cl,Fanta,6.3
france,5449000223296,Finley Spritz,Finley,3.9
france,5449000223517,Finley Royal,Finley,4.5
france,5449000224064,Coca sans cafeine,Coca Cola,11.1
france,5449000227089,Minute Maid Citronnade,Minute Maid,3.9
france,5449000241344,COCA-COLA ZERO CALORIE STEVIA,Coca-Cola,0.0
france,5449000242082,Tonic Water,Finley,8.7
france,5602120245009,Brisa passion fruit,ECM - Madeira - Portugal,13.3
france,5708636220391,Ginger Beer Bio,Naturfrisk,8.5
france,5740800880796,Fanta Exotic,Fanta,13.2
france,5741000119020,,Pepsi,0.0
france,5902768499032,On lemon lime,On Lemon,7.0
france,5900497310505,Pepsi 0.5,Pepsi,10.64
france,5942207001563,Frutti fresh,,9.4
france,6111243860383,ice POMME,ice,9.8
france,6130093010175,Soda saveur Pomme,Ifri,12.5
france,6130093012971,Soda saveur Fraise,Ifri,12.5
france,6130695111133,Slim Orange,Hamoud Boualem,11.39999961853
france,61301795,Limonade au sucre de canne,Nature Bio,9.5
france,6194019802244,Boga Lim,Boga,10.810000419617
france,6413600016014,Jaffa sokeriton hartwall,Jaffa,0.2
france,6130093059778,Ifrisoda - Boisson gazeuse aux arômes naturels de fruits,Ifri,12.5
france,7290000284316,Coca-Cola Cachere- 1.5L- Klp -22,קוקה קולה,10.6
france,7310070124708,Pepsi,Pepsi,11.0
france,7610057027078,Sinalco Cola,Ramseier,11.0
france,7501198350418,Dr Pepper 600 ML,Dr pepper,11.0
france,7610097111416,Rivella,Rivella,9.0
france,7610097126076,Rivella Refresh,Rivella,5.2
france,7610238300921,Bitter Lemon,schweppes,9.0
france,29156917,Light Indian Tonic Water,Marks & Spencer,3.6
france,0714834004485,Buffalo wing Soda,,42.0
france,3551720204874,Tonic,Lorina,4.0
france,3760274360411,super limonade,,1.0266666666667
france,90062674,Coca cola,,10.6
france,3760057730547,Boyne cola,,10.5
france,12277728,Coca cola zero,Coca cola zero,0.0
france,3257987569076,Limonade bio,Nature Bio,7.0
france,5000112656510,Coca cola zero,Coca cola zero,0.0
france,7640169270086,Limonade 2598 MENTHE & MATCHA,Sembrancher,4.5
france,32847857,Coca cola,Coca-Cola,10.6
france,3770009345484,Le tonic à la française,,6.4
france,5902860416302,Wild Berry,Schweppes,9.0
france,3580288087711,Boisson gazeuse bio orange,,7.5
france,3551720203464,Boisson gazeuse saveur : Pamplemousse de corse,Geyer Freres,5.0
france,5942207000368,Frutti - Fresh Grapefruit,,9.0
france,3770014856371,Eau tonique,Hysope,7.5
france,3596710084487,Limonade,Auchan,0.5
france,3596710360680,Cola Zéro,Auchan,0.0
france,3596710431953,Boisson pétillante saveur piña colada sans alcool,Auchan,8.4
france,3596710462636,Boisson pétillante fruits rouges,Auchan Bio,8.0
france,8005476006923,Chinotto,Auchan,13.0
france,3560070254071,Coca light sans caféine,Carrefour,0.0
france,3560070254101,Cola extrait de Stévia,Carrefour,6.5
france,3560070345632,Limonade Carrefour Discount,Carrefour,0.1
france,3560070577439,Saveur lemon',Carrefour,6.3
france,3560070577842,Diabolo saveur grenadine aux arômes naturels Carrefour Kids,Carrefour,8.0
france,3560070824076,limonade,Carrefour,7.4
france,5400101203112,Saveur agrum',Carrefour,6.7
france,8431876002676,Saveur citron citron vert,Carrefour,0.5
france,3250391122431,Limonade a l'ancienne,Netto,7.4
france,3250392207762,Cola one,Netto,10.2
france,8230121793051,Limonade,look zero,0.5
france,3770001231297,Limonade Artisanale,brasserie du Der,5.8
france,5060061212441,100% freshly squeezed lemonade,Del Monte,2.02
france,5449000042101,Fanta fruit twist,Fanta,4.55
france,54492493,Citron,Fanta,19.5
france,3564707087346,Limonade au sucre de canne,Bio Village,9.5
france,54493438,Fanta exotic,Coca-Cola,0.0
france,54490697,,Coke,10.7
france,8414100323044,Tónica & hibiscus,Schweppes,7.9
france,5060108450263,,CUVECO AS,7.4
france,54491472,Coca Cola 500ml,Coca-Cola,10.6
france,90162909,Red Bull 250ml,Red Bull,11.0
france,40822938,Fanta Naranja,Fanta,10.5
france,54491069,Sprite Summer,Sprite,1.9
france,5449000131836,Zero Sugar,Coca-Cola,0.0
france,3564700004333,Jeans Cola classic,Jean's,9.4
france,5449000133328,Coca-Cola Zero,Coca-Cola,0.0
france,8850389103159,,Mogu mogu,11.875
france,5449000223555,Zero Sugar Zero Koffein,Coca-Cola,0.0
france,8718612002061,Blueberry White Tea,Arizona,4.9
france,8719128117256,Sirop 7up,Clas Ohlson,2.4
france,12924813,La Mortuacienne,Rieme boissons,6.9
france,3250392549190,Limonade NETTO BIO 1L,Netto,7.4
france,3560071263614,Oh Fruits Saveur Citron Citron Vert,Carrefour,4.5
france,5000112558272,Coca-Cola,Coca-Cola,10.6
france,3274080019642,Soda Citron,Steff,0.3
france,5449000004840,Fanta Orange 2ltr,Fanta,10.3
france,3551720042742,Limonade artisanale BIO,,8.4
france,96190432,Original Indian Tonic Water,The London Essence Co.,4.3
france,3124480197351,Canada Dry GingerAle,Canada Dry,5.7
france,0647613013197,Pink lemonade,Geyer Freres,12.8
france,5410221305085,Schweppes Agrum',Orangina Schweppes,5.7
france,3560070103294,Saveur Lemon Lime*,Carrefour,7.1
france,3250390006244,Tonic classic,Look,9.0
france,4005249002606,veltins Fassbrause,Veltins,5.9
france,3257981359239,Tonic,Cora,7.3
france,3257982266284,Cola zéro sucre cora,Cora,0.5
france,4335619018815,citron limonata,SAN CELESTINO,7.6
france,5000112648461,Coca Cola Original taste,Coca-Cola,10.6
france,3124480196262,Agrumes,Schweppes,0.0
france,3551720042155,Orangeade artisanale,LORINA,7.6
france,8001620001059,Ginger,Guizza,0.0
france,3770009345156,Tonic Water,,6.4
france,3254560599956,Soda pulpé orange - Goût orange,Auchan,9.6
france,8695970001014,Zafer Gazoz,,9.4
france,3124480165244,Indian Tonic,Schweppes,5.8
france,5060466511880,Nalu vert,Coca-Cola,4.7
france,3560071169640,Fresh TONIC,Carrefour,5.0
france,3770000732337,Cola,UMÀ,5.1
france,8888002076009,Coca Cola,Coca-Cola,10.6
france,4049768003904,Durstlöscher Cola Geschmack,Quickvit,11.0
france,5449000267412,Coca-Cola,Coca-Cola,10.6
france,5449000131133,Aquarius Red Peach,aquarius,7.6
france,3560071259426,Limonade,Saxo,7.4
france,5000112554359,Coca Cola zéro,Coca-Cola,0.0
france,5449000050205,Coca-Cola Light,Coca-Cola,0.0
france,5601151971666,Sumol - Ananas,Sumol,3.1
france,5425027410123,Cherry,Dr Pepper,6.8
france,5449000050809,Fanta Original,Fanta,11.8
france,5449000061294,Coca cola Life,Coca-Cola,6.7
france,1210002000833,Juicy orange,Tropicana,6.0
france,5013665112150,Organic sparkling orange & lemon,Whole earth,7.2
france,8007885761882,Gassosa biologica,Galvanina,8.0
france,8007885761967,Cola biologica,Galvanina,8.0
france,3484700007953,Breizh cola sans sucre,Breizh Cola,0.5
france,3560070254040,Saveur agrum',Carrefour,6.1
france,8018005301208,Gassosa,Polara,8.5
france,0604544630220,Street Cola,,10.6
france,7894900050011,fanta raisin,Fanta,9.1
france,5449000247872,Fanta mangue / fruit du dragon,Fanta,6.0
france,42282136,Lemonaid+ Citron vert,Lemonaid,6.0
france,0049000067729,Fanta Berry imp,Fanta,11.3
france,3760196725015,Savoie Limonade,,11.8
france,90357879,Coca Cola Zero Sugar,Coca Cola,0.0
france,1505480590007,iskub cola flavour,ikea,2.4
france,3222475745683,Cola,Casino,6.5
france,5000112637649,Fanta orange sanguine édition halloween,Fanta,0.4
france,3484702444442,Breizh Cola,Breizh Cola,9.3
france,42178231,Grapefruit light,Freeway,0.5
france,8032919465535,La Nostra Limonata,Lurisia,16.1
france,6972020770130,,,12.1
france,3179750055237,"Limonade PLANCOET, bouteille de 1,5 litre",Plancoët,7.4
france,5449000133380,Schweppes Slimline Tonic Water,Schweppes,0.0
france,3564700874615,Soda pomme cerise,Sprink's,9.6
france,3124480196149,Spritz,Schweppes,8.4
france,5449000283900,Coca-Cola,Coca-Cola,10.6
france,5000193900861,Schweppes Lemonade 2l,Schweppes,4.2
france,3502110003102,Mirinda Boisson gazeuse goût tropical 2 L,Mirinda,13.1
france,5449000162458,Coca Cola Concentré,Coca-Cola,10.60000038147
france,3124480002129,Schweppes Zero Lemon,Schweppes,0.0
france,07853001,7-up Soda Cherry,7up,10.7
france,5449000041951,Thé noir glacé framboise menthe,FUZE TEA,0.2
france,5000436882763,Lemonade,Tesco,2.8
france,5410221306754,Schweppes Russchian aux saveurs de baies sauvages,Schweppes,5.9
france,5449000214812,,Coca-Cola,0.0
france,0070847811169,Monster Energy,MonsterMonster Energy,11.9
france,3560071176457,Limonade,Carrefour BioCarrefour,5.5
france,07826405,Cream Soda,Dr Pepper,13.0
france,3573475002017,Jura Cola,Jura Cola,10.3
france,8017596011879,CHINOTTO,Blues,12.5
france,3596710471607,"Soda Mojito zéro* goût citron, citron vert et menthe",Auchan,0.5
france,42368892,Maracuja spritz,Lidl,5.9
france,3256224754183,Diabolo Menthe,U,9.0
france,7350089940562,frukt,Rscued,7.1
france,4018715004417,fruchtige Cola Mix Limo,Sinalco,8.8
france,5419980121967,Pacha zero,,0.9
france,3124480186911,Indian Tonic Zéro,Schweppes,0.0
france,5449000092038,,Fanta,10.5
france,5449000110039,"Sprite Zero 1,5L",Sprite,0.0
france,5449000318428,Hawai Tropical,HAWAI,6.0
france,4260107220015,fritz-kola Original,fritz-kola,9.9
france,42256724,Freeway Orange Zero,Freeway,0.3
france,5449000227560,,Coca Cola,0.0
france,0049000055412,Coca Cola 'zero sugar',Coca-Cola,0.0
france,3068320113593,Evian Fruits&Plantes 37cl PET Zitrone-Holunderblüte,Évian,4.6
france,3057640422843,Volvic Juicy Exotic 6x50cl PET,Volvic,4.9000000953674
france,3057640406683,Volvic Aro Zitrone-Limette 6x75cl PET,Volvic,2.3
france,3057640540813,"Volvic Limotion Zitrone & Limette 0,9L EW",Volvic,4.4
france,42390220,"Volvic Bio Coffee mit Mocca- & Zitronengeschmack 0,37L EW",Volvic,2.3
france,5352201083012,7 Up,7 Up,7.3
france,6174000001566,Top Pamplemousse Drink,Top,5.85
france,3502110008954,7UP saveur citron & citron vert format 2 L,Seven Up,4.6
france,8007885003579,Chinotto Bio,Galvanina,13.0
france,4260107228035,Fritz-Kola,Fritz-kola,9.9
france,8710398519061,,7up,0.0
france,5740700981043,Fanta no SUGAR,Fanta,0.0
france,3249760702015,Orangina,Orangina,9.8
france,8414100301141,Tónica original,Schweppes,5.8
france,4099200026190,Bitter Lemon,Spitz,11.0
france,3564700813812,Zéro Agrumes,Sprink's,0.0
france,5949000505267,7UP,,7.3
france,3596710402748,Cola cherry - Goût cerise,Auchan,8.4
france,3254560599703,Soda orange - Goût orange,Auchan,8.3
france,3596710388295,Limonade - A l'arôme naturel de citron - citron vert,Auchan,7.5
france,3124480196248,Schweppes agrumes,s.a schweppes international,0.3
france,05660106,Crush Boisson Gazeuse Orange,,12.112676056338
france,8032919465122,Acqua tonica con limone e chinotto,lurisia,10.4
france,7894900027044,Coca Cola,Coca-Cola,7.5
france,5449000283856,Coca-Cola Cherry,Coca-Cola,10.7
france,0079581185017,Calypso Pineapple peach limeade,Calypso,11.0
france,7891991000727,Antarctica Guarana Soda (diet)- Zero,Antarctica,0.0
france,5449000958938,Coca Cola Diet Coke 1.75L,Coca-Cola,0.0
france,3256228672865,Guesty saveur citron,Guesty,0.5
france,4005906404569,Active O2 Iced Berry,Adelholzener,3.2
france,3760065700266,Limonade gentiane,,5.4
france,3700029401365,Youki Pomme,YOUKI,9.67
france,8000845065440,Lemon soda zero,Freedea,0.0
france,3124480185075,Orangina Zero,Orangina,1.2
france,0020054067026,Soda,Orangina,9.6
france,3168930159865,7UP saveur cocktail exotique 33 cl,7UP,10.9
france,5060211461675,Ginger beer,GINGER,13.7
france,3249290004733,Limonade,L’abeille,2.0
france,5410221305108,Schweppes Agrumes Zero,Schweppes,0.3
france,8414100301240,Tónica zero 1l,Schweppes,0.0
france,8410494301415,Pepsi Zero Azúcar Lima,Pepsi,0.0
france,07812402,Tonic Water,Canada Dry,9.86
france,0008274000078,Extra Ginger Beer,Reed's,9.8591549295775
france,8017596067197,,Eurospin,13.0
france,8001160005159,Max zero caffeina,,0.0
france,6212201011097,pepsi,PepsiCo,9.0
france,3124480185082,Orangina zero slim,Orangina,1.2
france,40822419,Fanta Orange European,Fanta,8.0
france,5410221205170,Schweppes agrumes,Schweppes,5.73
france,3770024138290,Limonade hibiscus et mytille,,6.0
france,0760900300623,,,10.6
france,8001620012420,Ginger Zero,San Benedetto,0.0
france,3248710151408,Garçon Limonade,,8.4
france,6111252420158,PEPSI CAN,Pepsi,11.0
france,8888002065003,Tonic Water,Schweppes,4.6
france,5740700988349,,Coca-Cola,10.6
france,8809005028970,Sparkling Mango,SFC Bio,43.0
france,8809005028987,Watermelon Soda,SFC Bio,12.9
france,5449000120960,Fanta Zero Sugar,Fanta,0.121
france,5449000181596,Coca cola zero,Coca-Cola,0.0
france,8001620012437,Chinotto Zero,San Benedetto,0.0
france,3250391539901,Limonade netto,Netto,0.5
france,27077498,River Cola,River,9.1000003814697
france,8435185973184,Tonic & Pink Pepper,Schweppes,8.8
france,3770031161120,YUKI THÉ PETILLANT,,6.0
france,5449000239761,Mini coca,COCA-COLA,10.6
france,0090478000749,Lime,Jarritos,9.0
france,54491496,Diet coke,The Coca-Cola Company,0.0
france,3502110010360,7UP Lemon Lemon Citronnade gazeuse citron 33 cl,7UP,4.4
france,3502110010582,Pepsi Zéro 6 x 33 cl,Pepsi,0.0
